dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,accuracy-identity,balanced_accuracy-mean,balanced_accuracy-std,balanced_accuracy-identity,f1_score-mean,f1_score-std,f1_score-identity,roc_auc_score-mean,roc_auc_score-std,roc_auc_score-identity,params
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.75625,0.035355339059327404,"[0.725, 0.7625, 0.7625, 0.76875, 0.8125, 0.725, 0.7125, 0.70625, 0.73125, 0.70625, 0.7375, 0.74375, 0.7375, 0.7625, 0.725, 0.7375, 0.74375, 0.8, 0.7875, 0.75625, 0.75625, 0.8125, 0.81875, 0.825, 0.75]",0.75625,0.03535533905932741,"[0.7250000000000001, 0.7625, 0.7625, 0.76875, 0.8125, 0.7250000000000001, 0.7124999999999999, 0.70625, 0.73125, 0.70625, 0.7375, 0.74375, 0.7375, 0.7625, 0.725, 0.7375, 0.7437499999999999, 0.8, 0.7875000000000001, 0.75625, 0.7562500000000001, 0.8125, 0.8187500000000001, 0.825, 0.75]",0.7535592698748157,0.03686979173724569,"[0.7234443746071653, 0.756058417589472, 0.7611565053425519, 0.7687409664440018, 0.8124706985466478, 0.7214749169172336, 0.7088146858680171, 0.6947928081496814, 0.7274059986528785, 0.702048417132216, 0.73547472838923, 0.7434995112414466, 0.731457800511509, 0.7601010101010102, 0.7206349206349206, 0.7375, 0.7432585808774608, 0.7988686360779385, 0.7862979258328096, 0.7527635801735408, 0.751106856527462, 0.8114393463230674, 0.818686256887187, 0.8240100565681961, 0.7474747474747474]",0.75625,0.03535533905932739,"[0.7250000000000001, 0.7625000000000001, 0.7625, 0.76875, 0.8124999999999999, 0.725, 0.7125, 0.7062499999999999, 0.7312500000000001, 0.70625, 0.7375, 0.74375, 0.7374999999999999, 0.7625, 0.7250000000000001, 0.7375, 0.74375, 0.8, 0.7875000000000001, 0.75625, 0.7562500000000001, 0.8125, 0.81875, 0.825, 0.75]",{'finalestimator__estimator_name': ['SVC_C100.0_Gamma100.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.5735,0.021671674100847218,"[0.5625, 0.55625, 0.6, 0.55, 0.51875, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.56875, 0.56875, 0.58125, 0.56875, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",0.5735,0.021671674100847232,"[0.5625, 0.55625, 0.6, 0.5499999999999999, 0.5187499999999999, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.56875, 0.56875, 0.58125, 0.56875, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",0.5042294860204372,0.0369890537642681,"[0.5151515151515151, 0.4748277934445933, 0.548580497266796, 0.4642857142857143, 0.4088008061807188, 0.5203794013690664, 0.5490134669589728, 0.5044149600110952, 0.52, 0.4618181818181818, 0.4896213767278443, 0.5008815950088159, 0.5203794013690664, 0.4835087719298245, 0.4280193236714976, 0.5109634551495017, 0.4909090909090908, 0.5346964341640195, 0.52, 0.4954065542300837, 0.5089285714285714, 0.5755968169761274, 0.5299145299145299, 0.529638892545303, 0.52]",0.5735,0.021671674100847232,"[0.5625, 0.55625, 0.6, 0.5499999999999999, 0.5187499999999999, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.5687500000000001, 0.56875, 0.58125, 0.5687500000000001, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",{'finalestimator__estimator_name': ['SVC_C100.0_Gamma1000.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8740000000000001,0.018808935155044452,"[0.875, 0.875, 0.89375, 0.8875, 0.9125, 0.8625, 0.825, 0.85625, 0.88125, 0.875, 0.875, 0.8875, 0.84375, 0.88125, 0.86875, 0.8625, 0.8625, 0.90625, 0.8875, 0.875, 0.89375, 0.85625, 0.8625, 0.86875, 0.875]",0.8740000000000001,0.018808935155044452,"[0.875, 0.875, 0.89375, 0.8875, 0.9125, 0.8625, 0.825, 0.85625, 0.88125, 0.875, 0.875, 0.8875, 0.84375, 0.8812500000000001, 0.8687499999999999, 0.8625, 0.8625, 0.90625, 0.8875, 0.875, 0.89375, 0.85625, 0.8625, 0.86875, 0.875]",0.8738733720530676,0.018852534218725753,"[0.8748239712095133, 0.8748239712095133, 0.8937126333476613, 0.887218045112782, 0.9124863259884356, 0.862155388471178, 0.8248905565978737, 0.8559743258580876, 0.8812453611469199, 0.8748239712095133, 0.8749804656977652, 0.8874296435272045, 0.8434503541935736, 0.8812082372709156, 0.8684982975226019, 0.8624785122675418, 0.8624140087554721, 0.9061583577712607, 0.8874296435272045, 0.8746867167919798, 0.8937458494472441, 0.8559743258580876, 0.8625, 0.8687448728465956, 0.8749804656977652]",0.8740000000000001,0.018808935155044438,"[0.8749999999999999, 0.875, 0.89375, 0.8875, 0.9125, 0.8625, 0.8250000000000001, 0.85625, 0.88125, 0.875, 0.875, 0.8875000000000001, 0.84375, 0.88125, 0.86875, 0.8625, 0.8625, 0.90625, 0.8875000000000001, 0.875, 0.8937499999999999, 0.85625, 0.8625, 0.86875, 0.875]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.001']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.87625,0.019681712112178323,"[0.89375, 0.9, 0.9, 0.8625, 0.93125, 0.85625, 0.84375, 0.85, 0.8875, 0.875, 0.875, 0.875, 0.86875, 0.8875, 0.875, 0.875, 0.85625, 0.89375, 0.875, 0.86875, 0.9, 0.85625, 0.85625, 0.86875, 0.875]",0.87625,0.019681712112178316,"[0.89375, 0.9, 0.9, 0.8625, 0.93125, 0.85625, 0.84375, 0.8500000000000001, 0.8875, 0.875, 0.875, 0.875, 0.86875, 0.8875, 0.875, 0.875, 0.85625, 0.89375, 0.875, 0.86875, 0.9, 0.85625, 0.85625, 0.86875, 0.875]",0.8760540259980403,0.019754195176110788,"[0.8935462408516301, 0.8999374609130708, 0.8999374609130708, 0.8619607843137256, 0.9312258215778986, 0.8557937223245424, 0.8435972629521016, 0.849624060150376, 0.8873415740885621, 0.8749218261413384, 0.8749804656977652, 0.8748239712095133, 0.868126692570352, 0.8874296435272045, 0.8746867167919798, 0.875, 0.8559743258580876, 0.8934127512833575, 0.8748239712095133, 0.868126692570352, 0.9, 0.8561094819159335, 0.8562443845462713, 0.8687448728465956, 0.8749804656977652]",0.87625,0.019681712112178337,"[0.89375, 0.9, 0.9, 0.8625, 0.93125, 0.8562500000000002, 0.84375, 0.85, 0.8875, 0.875, 0.875, 0.875, 0.86875, 0.8875000000000001, 0.875, 0.875, 0.85625, 0.8937499999999999, 0.875, 0.86875, 0.9, 0.85625, 0.85625, 0.86875, 0.875]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.01']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.87275,0.01991845354606291,"[0.875, 0.89375, 0.875, 0.8875, 0.9125, 0.8625, 0.8375, 0.86875, 0.8875, 0.85, 0.875, 0.88125, 0.85, 0.90625, 0.8625, 0.8625, 0.8375, 0.88125, 0.8625, 0.875, 0.9125, 0.8625, 0.8625, 0.86875, 0.86875]",0.87275,0.01991845354606291,"[0.875, 0.89375, 0.875, 0.8875, 0.9125, 0.8625, 0.8374999999999999, 0.86875, 0.8875, 0.8500000000000001, 0.875, 0.8812500000000001, 0.8500000000000001, 0.90625, 0.8625, 0.8625, 0.8375, 0.88125, 0.8625, 0.875, 0.9125, 0.8625, 0.8625, 0.86875, 0.86875]",0.8725467811106771,0.019964568696161058,"[0.8745098039215687, 0.8937126333476613, 0.875, 0.8870588235294118, 0.912445278298937, 0.862155388471178, 0.8374746054070948, 0.8686217008797653, 0.8875, 0.8499765588373183, 0.8749804656977652, 0.8810222691871161, 0.8491514770584537, 0.906217029424407, 0.862155388471178, 0.8624140087554721, 0.8372711625723674, 0.8806860551826995, 0.862155388471178, 0.8742928975487114, 0.9124863259884356, 0.8624140087554721, 0.8624785122675418, 0.8687448728465956, 0.8687448728465956]",0.87275,0.019918453546062916,"[0.875, 0.89375, 0.875, 0.8875, 0.9125, 0.8625, 0.8374999999999999, 0.86875, 0.8875, 0.85, 0.875, 0.8812500000000001, 0.8500000000000001, 0.90625, 0.8625, 0.8624999999999999, 0.8375, 0.8812499999999999, 0.8625, 0.875, 0.9125, 0.8625, 0.8625, 0.86875, 0.86875]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma0.1']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.84775,0.022741756748325313,"[0.825, 0.86875, 0.81875, 0.86875, 0.875, 0.8375, 0.8375, 0.9, 0.84375, 0.8625, 0.85, 0.8625, 0.8375, 0.8625, 0.83125, 0.81875, 0.8, 0.86875, 0.8375, 0.83125, 0.8625, 0.8625, 0.8625, 0.81875, 0.85]",0.84775,0.0227417567483253,"[0.825, 0.8687499999999999, 0.8187500000000001, 0.8687499999999999, 0.875, 0.8375, 0.8374999999999999, 0.9, 0.84375, 0.8625, 0.8500000000000001, 0.8625, 0.8374999999999999, 0.8625, 0.83125, 0.81875, 0.8, 0.8687499999999999, 0.8375, 0.83125, 0.8625, 0.8625, 0.8625, 0.81875, 0.85]",0.8475520818687872,0.022735614932652397,"[0.8245614035087719, 0.8684982975226019, 0.818686256887187, 0.8678777869529315, 0.8749218261413384, 0.8372711625723674, 0.8374746054070948, 0.8998591769676108, 0.8435972629521016, 0.8624785122675418, 0.8499765588373183, 0.8624785122675418, 0.836580766813325, 0.8624140087554721, 0.8309263825290595, 0.8187429196452987, 0.7999687451164245, 0.8684982975226019, 0.83739837398374, 0.8307143696853323, 0.8624785122675418, 0.8625, 0.862155388471178, 0.8187429196452987, 0.85]",0.84775,0.022741756748325317,"[0.825, 0.86875, 0.8187500000000001, 0.86875, 0.875, 0.8375, 0.8374999999999999, 0.9, 0.84375, 0.8625, 0.85, 0.8625, 0.8375, 0.8625, 0.83125, 0.8187499999999999, 0.8, 0.86875, 0.8375000000000001, 0.83125, 0.8625, 0.8625, 0.8624999999999999, 0.8187499999999999, 0.85]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.7959999999999999,0.022014436551196725,"[0.775, 0.8, 0.7875, 0.79375, 0.8125, 0.8, 0.825, 0.8125, 0.81875, 0.78125, 0.75, 0.775, 0.7625, 0.8, 0.79375, 0.76875, 0.76875, 0.81875, 0.8125, 0.7875, 0.8375, 0.825, 0.7875, 0.8125, 0.79375]",0.7959999999999999,0.022014436551196736,"[0.7749999999999999, 0.8, 0.7875000000000001, 0.79375, 0.8125, 0.8, 0.825, 0.8125, 0.8187500000000001, 0.78125, 0.75, 0.7749999999999999, 0.7625, 0.8, 0.79375, 0.76875, 0.76875, 0.81875, 0.8125, 0.7875000000000001, 0.8375, 0.825, 0.7875000000000001, 0.8125, 0.79375]",0.7956777667390439,0.022206119399491502,"[0.7749648382559775, 0.7992156862745098, 0.7874667916862009, 0.7935483870967742, 0.8124706985466478, 0.7999687451164245, 0.8249726519768714, 0.8123827392120073, 0.818686256887187, 0.7810361681329423, 0.7499609313955306, 0.7749648382559775, 0.7594556100648837, 0.7997183539352214, 0.7936774647336954, 0.7676517916715726, 0.768668672580204, 0.8187429196452987, 0.8125, 0.7874667916862009, 0.8372711625723674, 0.8248905565978737, 0.7874667916862009, 0.8110533774208786, 0.7937419430446502]",0.7959999999999999,0.02201443655119673,"[0.775, 0.8, 0.7875, 0.79375, 0.8124999999999999, 0.8, 0.8250000000000001, 0.8125, 0.81875, 0.78125, 0.75, 0.775, 0.7625, 0.8, 0.7937500000000001, 0.76875, 0.76875, 0.8187499999999999, 0.8125, 0.7875, 0.8375, 0.8250000000000001, 0.7875, 0.8125000000000001, 0.7937500000000001]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma10.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.75625,0.035584772609455646,"[0.725, 0.76875, 0.7625, 0.75625, 0.8125, 0.725, 0.7125, 0.70625, 0.73125, 0.70625, 0.7375, 0.74375, 0.7375, 0.7625, 0.725, 0.7375, 0.74375, 0.8, 0.79375, 0.75625, 0.75625, 0.8125, 0.81875, 0.825, 0.75]",0.75625,0.03558477260945567,"[0.7250000000000001, 0.76875, 0.7625, 0.7562500000000001, 0.8125, 0.7250000000000001, 0.7124999999999999, 0.70625, 0.73125, 0.70625, 0.7375, 0.74375, 0.7375, 0.7625, 0.725, 0.7375, 0.7437499999999999, 0.8, 0.79375, 0.75625, 0.7562500000000001, 0.8125, 0.8187500000000001, 0.825, 0.75]",0.7533889909356319,0.037051680448263666,"[0.7234443746071653, 0.762962962962963, 0.7611565053425519, 0.751106856527462, 0.8124706985466478, 0.7214749169172336, 0.7088146858680171, 0.6947928081496814, 0.7274059986528785, 0.702048417132216, 0.73547472838923, 0.7434995112414466, 0.731457800511509, 0.7601010101010102, 0.7206349206349206, 0.7375, 0.7432585808774608, 0.7988686360779385, 0.7927705168962675, 0.7527635801735408, 0.751106856527462, 0.8114393463230674, 0.818686256887187, 0.8240100565681961, 0.7474747474747474]",0.75625,0.03558477260945566,"[0.7250000000000001, 0.76875, 0.7625, 0.7562500000000001, 0.8124999999999999, 0.725, 0.7125, 0.7062499999999999, 0.7312500000000001, 0.70625, 0.7375, 0.74375, 0.7374999999999999, 0.7625, 0.7250000000000001, 0.7375, 0.74375, 0.8, 0.7937500000000001, 0.75625, 0.7562500000000001, 0.8125, 0.81875, 0.825, 0.75]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma100.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.5735,0.021671674100847218,"[0.5625, 0.55625, 0.6, 0.55, 0.51875, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.56875, 0.56875, 0.58125, 0.56875, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",0.5735,0.021671674100847232,"[0.5625, 0.55625, 0.6, 0.5499999999999999, 0.5187499999999999, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.56875, 0.56875, 0.58125, 0.56875, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",0.5042294860204372,0.0369890537642681,"[0.5151515151515151, 0.4748277934445933, 0.548580497266796, 0.4642857142857143, 0.4088008061807188, 0.5203794013690664, 0.5490134669589728, 0.5044149600110952, 0.52, 0.4618181818181818, 0.4896213767278443, 0.5008815950088159, 0.5203794013690664, 0.4835087719298245, 0.4280193236714976, 0.5109634551495017, 0.4909090909090908, 0.5346964341640195, 0.52, 0.4954065542300837, 0.5089285714285714, 0.5755968169761274, 0.5299145299145299, 0.529638892545303, 0.52]",0.5735,0.021671674100847232,"[0.5625, 0.55625, 0.6, 0.5499999999999999, 0.5187499999999999, 0.58125, 0.60625, 0.58125, 0.5875, 0.5375, 0.5687500000000001, 0.56875, 0.58125, 0.5687500000000001, 0.5375, 0.56875, 0.5625, 0.59375, 0.5875, 0.56875, 0.5875, 0.60625, 0.5875, 0.58125, 0.5875]",{'finalestimator__estimator_name': ['SVC_C1000.0_Gamma1000.0']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.841,0.019770822356863837,"[0.7875, 0.80625, 0.825, 0.84375, 0.85625, 0.85625, 0.85, 0.86875, 0.84375, 0.84375, 0.825, 0.83125, 0.83125, 0.85625, 0.84375, 0.85, 0.83125, 0.85, 0.85625, 0.8375, 0.86875, 0.84375, 0.85, 0.80625, 0.8625]",0.841,0.01977082235686385,"[0.7875000000000001, 0.8062499999999999, 0.825, 0.84375, 0.85625, 0.85625, 0.8500000000000001, 0.86875, 0.84375, 0.84375, 0.825, 0.83125, 0.83125, 0.85625, 0.84375, 0.85, 0.83125, 0.8500000000000001, 0.85625, 0.8375, 0.86875, 0.84375, 0.8500000000000001, 0.8062499999999999, 0.8625]",0.8408318264915248,0.01985331684408369,"[0.7869674185463659, 0.8058784392000312, 0.825, 0.8427116511344422, 0.8562443845462713, 0.8559743258580876, 0.8499765588373183, 0.8686217008797653, 0.843743896245947, 0.8436950490406783, 0.8249726519768714, 0.8311906529639327, 0.8304486047333098, 0.8562443845462713, 0.8434503541935736, 0.849788765451416, 0.8311906529639327, 0.8499765588373183, 0.8562443845462713, 0.83739837398374, 0.8687448728465956, 0.8436950490406783, 0.8499765588373183, 0.8061818608104412, 0.8624785122675418]",0.841,0.019770822356863855,"[0.7875000000000001, 0.80625, 0.825, 0.84375, 0.8562500000000001, 0.85625, 0.8500000000000001, 0.86875, 0.8437500000000001, 0.84375, 0.8250000000000001, 0.8312499999999999, 0.8312499999999998, 0.85625, 0.84375, 0.8499999999999999, 0.8312499999999999, 0.85, 0.8562500000000001, 0.8375000000000001, 0.86875, 0.84375, 0.8500000000000001, 0.8062499999999999, 0.8625]",{'finalestimator__estimator_name': ['XGB']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8484999999999999,0.021821362812620086,"[0.83125, 0.8375, 0.8375, 0.85, 0.85625, 0.85, 0.8125, 0.88125, 0.85, 0.8625, 0.83125, 0.83125, 0.80625, 0.8375, 0.83125, 0.8625, 0.85625, 0.8375, 0.85625, 0.8375, 0.875, 0.85, 0.84375, 0.8875, 0.9]",0.8484999999999999,0.02182136281262009,"[0.83125, 0.8374999999999999, 0.8375, 0.85, 0.85625, 0.8500000000000001, 0.8125, 0.88125, 0.85, 0.8625, 0.83125, 0.83125, 0.80625, 0.8375, 0.83125, 0.8625, 0.85625, 0.8375, 0.85625, 0.8375, 0.875, 0.8500000000000001, 0.84375, 0.8875, 0.9]",0.8483425425827461,0.021877265023625466,"[0.8307143696853323, 0.8374746054070948, 0.83739837398374, 0.8488427019367029, 0.8562443845462713, 0.849624060150376, 0.8122359568142701, 0.8812453611469199, 0.849906191369606, 0.8624140087554721, 0.8309263825290595, 0.8312434079456228, 0.806060606060606, 0.8375, 0.8312434079456228, 0.8624140087554721, 0.8561094819159335, 0.8375, 0.8561994451174242, 0.8372711625723674, 0.8749218261413384, 0.8499765588373183, 0.8435972629521016, 0.8875, 0.9]",0.8484999999999999,0.0218213628126201,"[0.8312499999999999, 0.8374999999999999, 0.8375000000000001, 0.85, 0.8562500000000001, 0.85, 0.8124999999999999, 0.88125, 0.85, 0.8625, 0.83125, 0.8312499999999999, 0.80625, 0.8374999999999999, 0.8312499999999999, 0.8624999999999999, 0.85625, 0.8374999999999999, 0.85625, 0.8375, 0.875, 0.85, 0.84375, 0.8875, 0.9]",{'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth10']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.848,0.021629575623822745,"[0.825, 0.85, 0.825, 0.8375, 0.86875, 0.85, 0.825, 0.875, 0.85, 0.85, 0.81875, 0.83125, 0.80625, 0.84375, 0.8375, 0.86875, 0.8625, 0.84375, 0.84375, 0.8375, 0.875, 0.85625, 0.8375, 0.8875, 0.89375]",0.848,0.021629575623822735,"[0.825, 0.85, 0.825, 0.8375, 0.8687499999999999, 0.8500000000000001, 0.825, 0.875, 0.85, 0.85, 0.8187500000000001, 0.83125, 0.8062499999999999, 0.84375, 0.8374999999999999, 0.8687499999999999, 0.8625, 0.84375, 0.84375, 0.8375, 0.875, 0.85625, 0.8375, 0.8875, 0.89375]",0.8478269840960909,0.021733389157894762,"[0.824313725490196, 0.849906191369606, 0.8249726519768714, 0.8362462604314281, 0.8687038411941698, 0.849624060150376, 0.8248905565978737, 0.875, 0.849906191369606, 0.849788765451416, 0.8184024108645452, 0.8312434079456228, 0.8058784392000312, 0.843743896245947, 0.8374746054070948, 0.8687038411941698, 0.8623063683304647, 0.843743896245947, 0.843743896245947, 0.8372711625723674, 0.8749218261413384, 0.8562443845462713, 0.83739837398374, 0.8875, 0.8937458494472441]",0.848,0.02162957562382273,"[0.825, 0.85, 0.8250000000000001, 0.8375, 0.86875, 0.85, 0.825, 0.875, 0.85, 0.8499999999999999, 0.8187500000000001, 0.8312499999999999, 0.80625, 0.84375, 0.8375, 0.86875, 0.8624999999999999, 0.8437500000000001, 0.84375, 0.8375, 0.875, 0.85625, 0.8375000000000001, 0.8875, 0.89375]",{'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth20']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.85775,0.02211770124432767,"[0.85, 0.85625, 0.84375, 0.8375, 0.8625, 0.85625, 0.84375, 0.8875, 0.89375, 0.875, 0.83125, 0.84375, 0.81875, 0.85, 0.8375, 0.8625, 0.84375, 0.85625, 0.85625, 0.8625, 0.90625, 0.83125, 0.85625, 0.89375, 0.8875]",0.85775,0.022117701244327666,"[0.8500000000000001, 0.85625, 0.84375, 0.8375, 0.8625, 0.85625, 0.84375, 0.8875, 0.89375, 0.875, 0.83125, 0.84375, 0.8187500000000001, 0.8500000000000001, 0.8374999999999999, 0.8625, 0.84375, 0.85625, 0.85625, 0.8625, 0.90625, 0.83125, 0.85625, 0.89375, 0.8875]",0.8575669605154107,0.022239996547769026,"[0.8491514770584537, 0.8562443845462713, 0.8435972629521016, 0.8358585858585859, 0.8624140087554721, 0.8561094819159335, 0.8432540460049376, 0.8875, 0.8937458494472441, 0.8749218261413384, 0.8312434079456228, 0.8435972629521016, 0.8184024108645452, 0.8499765588373183, 0.8374746054070948, 0.8623063683304647, 0.843743896245947, 0.8561094819159335, 0.8562443845462713, 0.8624140087554721, 0.9062463377475684, 0.8311906529639327, 0.8561994451174242, 0.8937458494472441, 0.8874824191279889]",0.85775,0.022117701244327666,"[0.85, 0.8562500000000001, 0.84375, 0.8375, 0.8624999999999999, 0.85625, 0.8437500000000001, 0.8875, 0.89375, 0.875, 0.8312499999999999, 0.84375, 0.8187500000000001, 0.8500000000000001, 0.8374999999999999, 0.8625, 0.84375, 0.85625, 0.85625, 0.8625, 0.90625, 0.83125, 0.85625, 0.8937499999999999, 0.8875]",{'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth3']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.85075,0.024227652933511052,"[0.84375, 0.825, 0.825, 0.84375, 0.86875, 0.85625, 0.81875, 0.875, 0.8625, 0.85625, 0.83125, 0.84375, 0.80625, 0.825, 0.83125, 0.8625, 0.85, 0.84375, 0.85, 0.8625, 0.89375, 0.85, 0.84375, 0.9, 0.9]",0.85075,0.024227652933511035,"[0.84375, 0.825, 0.825, 0.84375, 0.8687499999999999, 0.85625, 0.8187500000000001, 0.875, 0.8625, 0.85625, 0.83125, 0.84375, 0.80625, 0.825, 0.83125, 0.8625, 0.85, 0.84375, 0.8500000000000001, 0.8625, 0.89375, 0.8500000000000001, 0.84375, 0.9, 0.8999999999999999]",0.8505881502117495,0.024291954202047755,"[0.8430079673456572, 0.8249726519768714, 0.8249726519768714, 0.8423645320197044, 0.8687038411941698, 0.8559743258580876, 0.8184024108645452, 0.8749804656977652, 0.8624785122675418, 0.8561994451174242, 0.8309263825290595, 0.8436950490406783, 0.806060606060606, 0.8249726519768714, 0.8312434079456228, 0.8624140087554721, 0.849906191369606, 0.843743896245947, 0.8499765588373183, 0.8623063683304647, 0.8937458494472441, 0.8499765588373183, 0.8436950490406783, 0.9, 0.8999843725582121]",0.85075,0.024227652933511035,"[0.84375, 0.825, 0.8250000000000001, 0.84375, 0.86875, 0.85625, 0.8187500000000001, 0.875, 0.8625, 0.85625, 0.83125, 0.84375, 0.80625, 0.8250000000000001, 0.8312499999999999, 0.8624999999999999, 0.85, 0.8437500000000001, 0.8500000000000001, 0.8624999999999999, 0.8937499999999999, 0.85, 0.8437500000000001, 0.9, 0.8999999999999999]",{'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.5_maxdepth6']}
Simulated,concept_drift,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.8484999999999999,0.021821362812620086,"[0.83125, 0.8375, 0.8375, 0.85, 0.85625, 0.85, 0.8125, 0.88125, 0.85, 0.8625, 0.83125, 0.83125, 0.80625, 0.8375, 0.83125, 0.8625, 0.85625, 0.8375, 0.85625, 0.8375, 0.875, 0.85, 0.84375, 0.8875, 0.9]",0.8484999999999999,0.02182136281262009,"[0.83125, 0.8374999999999999, 0.8375, 0.85, 0.85625, 0.8500000000000001, 0.8125, 0.88125, 0.85, 0.8625, 0.83125, 0.83125, 0.80625, 0.8375, 0.83125, 0.8625, 0.85625, 0.8375, 0.85625, 0.8375, 0.875, 0.8500000000000001, 0.84375, 0.8875, 0.9]",0.8483425425827461,0.021877265023625466,"[0.8307143696853323, 0.8374746054070948, 0.83739837398374, 0.8488427019367029, 0.8562443845462713, 0.849624060150376, 0.8122359568142701, 0.8812453611469199, 0.849906191369606, 0.8624140087554721, 0.8309263825290595, 0.8312434079456228, 0.806060606060606, 0.8375, 0.8312434079456228, 0.8624140087554721, 0.8561094819159335, 0.8375, 0.8561994451174242, 0.8372711625723674, 0.8749218261413384, 0.8499765588373183, 0.8435972629521016, 0.8875, 0.9]",0.8484999999999999,0.0218213628126201,"[0.8312499999999999, 0.8374999999999999, 0.8375000000000001, 0.85, 0.8562500000000001, 0.85, 0.8124999999999999, 0.88125, 0.85, 0.8625, 0.83125, 0.8312499999999999, 0.80625, 0.8374999999999999, 0.8312499999999999, 0.8624999999999999, 0.85625, 0.8374999999999999, 0.85625, 0.8375, 0.875, 0.85, 0.84375, 0.8875, 0.9]",{'finalestimator__estimator_name': ['XGB_subsample0.5_colsample0.65_maxdepth10']}
